"","time","COROP_LEV","COROP_AFN","AANTAL"
"646",2019-01-01,"CR37","CR16",362
"647",2019-01-01,"CR37","CR17",542057
"648",2019-01-01,"CR37","CR23",640
"649",2019-01-01,"CR37","CR28",614
"650",2019-01-01,"CR37","CR30",2916
"651",2019-01-01,"CR37","CR31",2870
"652",2019-01-01,"CR37","CR32",6818
"653",2019-01-01,"CR37","CR33",8430
"654",2019-01-01,"CR37","CR34",45488
"655",2019-01-01,"CR37","CR35",1639163
"656",2019-01-01,"CR37","CR36",1980809
"657",2019-01-01,"CR37","CR37",2088271
"658",2019-01-01,"CR37","CR38",332071
"659",2019-01-01,"CR37","CR39",5090
"660",2019-01-01,"CR37","CR40",57299
"661",2019-01-01,"CR38","CR10",384
"662",2019-01-01,"CR38","CR11",624
"663",2019-01-01,"CR38","CR12",1972
"664",2019-01-01,"CR38","CR13",25740
"665",2019-01-01,"CR38","CR14",366904
"666",2019-01-01,"CR38","CR15",7603
"667",2019-01-01,"CR38","CR16",334
"668",2019-01-01,"CR38","CR17",221351
"669",2019-01-01,"CR38","CR33",1446
"670",2019-01-01,"CR38","CR34",5582
"671",2019-01-01,"CR38","CR35",479520
"672",2019-01-01,"CR38","CR36",931350
"673",2019-01-01,"CR38","CR37",244822
"674",2019-01-01,"CR38","CR38",1205850
"675",2019-01-01,"CR38","CR39",58160
"676",2019-01-01,"CR38","CR40",1440
"677",2019-01-01,"CR39","CR07",6
"678",2019-01-01,"CR39","CR10",42
"679",2019-01-01,"CR39","CR13",6162
"680",2019-01-01,"CR39","CR14",12888
"681",2019-01-01,"CR39","CR15",6
"682",2019-01-01,"CR39","CR17",5388
"683",2019-01-01,"CR39","CR33",22
"684",2019-01-01,"CR39","CR35",23070
"685",2019-01-01,"CR39","CR36",30536
"686",2019-01-01,"CR39","CR37",14
"687",2019-01-01,"CR39","CR38",11490
"688",2019-01-01,"CR39","CR39",26056
"689",2019-01-01,"CR40","CR01",3934
"690",2019-01-01,"CR40","CR03",6
"691",2019-01-01,"CR40","CR06",18
"692",2019-01-01,"CR40","CR09",700
"693",2019-01-01,"CR40","CR10",285
"694",2019-01-01,"CR40","CR11",3
"695",2019-01-01,"CR40","CR12",23753
"696",2019-01-01,"CR40","CR13",59854
"697",2019-01-01,"CR40","CR14",24959
"698",2019-01-01,"CR40","CR15",8222
"699",2019-01-01,"CR40","CR16",68
"700",2019-01-01,"CR40","CR17",131722
"701",2019-01-01,"CR40","CR23",40
"702",2019-01-01,"CR40","CR28",2019
"703",2019-01-01,"CR40","CR30",861
"704",2019-01-01,"CR40","CR31",29014
"705",2019-01-01,"CR40","CR33",316
"706",2019-01-01,"CR40","CR34",1094
"707",2019-01-01,"CR40","CR35",63548
"708",2019-01-01,"CR40","CR36",10890
"709",2019-01-01,"CR40","CR37",2124
"710",2019-01-01,"CR40","CR38",7322
"711",2019-01-01,"CR40","CR39",64
"712",2019-01-01,"CR40","CR40",13775
"713",2019-01-01,NA,"CR13",4
"714",2019-01-01,NA,"CR29",4
"715",2019-01-01,NA,"CR34",2
"716",2019-01-01,NA,"CR36",4
"717",2020-01-01,"CR01","CR01",115812
"718",2020-01-01,"CR01","CR02",4
"719",2020-01-01,"CR01","CR03",4657
"720",2020-01-01,"CR01","CR05",4467
"721",2020-01-01,"CR01","CR06",5468
"722",2020-01-01,"CR01","CR07",52
"723",2020-01-01,"CR01","CR08",56415
"724",2020-01-01,"CR01","CR09",12852
"725",2020-01-01,"CR01","CR10",21080
"726",2020-01-01,"CR01","CR11",12388
"727",2020-01-01,"CR01","CR12",8166
"728",2020-01-01,"CR01","CR13",56701
"729",2020-01-01,"CR01","CR14",121609
"730",2020-01-01,"CR01","CR15",2174
"731",2020-01-01,"CR01","CR17",13426
"732",2020-01-01,"CR01","CR30",28
"733",2020-01-01,"CR01","CR35",163564
"734",2020-01-01,"CR01","CR36",9664
"735",2020-01-01,"CR01","CR38",1426
"736",2020-01-01,"CR02","CR01",1152
"737",2020-01-01,"CR02","CR02",8
"738",2020-01-01,"CR02","CR03",1342
"739",2020-01-01,"CR02","CR04",8
"740",2020-01-01,"CR02","CR08",2
"741",2020-01-01,"CR02","CR10",1800
"742",2020-01-01,"CR02","CR11",1
"743",2020-01-01,"CR02","CR14",32103
"744",2020-01-01,"CR03","CR01",2374
"745",2020-01-01,"CR03","CR02",10
"746",2020-01-01,"CR03","CR03",25922
"747",2020-01-01,"CR03","CR04",6070
"748",2020-01-01,"CR03","CR05",14
"749",2020-01-01,"CR03","CR06",31456
"750",2020-01-01,"CR03","CR07",64
"751",2020-01-01,"CR03","CR08",680
"752",2020-01-01,"CR03","CR09",64
"753",2020-01-01,"CR03","CR10",9466
"754",2020-01-01,"CR03","CR11",1080
"755",2020-01-01,"CR03","CR12",2656
"756",2020-01-01,"CR03","CR13",8845
"757",2020-01-01,"CR03","CR14",26164
"758",2020-01-01,"CR03","CR17",7420
"759",2020-01-01,"CR03","CR18",6
"760",2020-01-01,"CR03","CR31",4
"761",2020-01-01,"CR03","CR33",14
"762",2020-01-01,"CR03","CR35",6613
"763",2020-01-01,"CR03","CR36",60209
"764",2020-01-01,"CR03","CR39",2
"765",2020-01-01,"CR03","CR40",8
"766",2020-01-01,"CR04","CR02",2
"767",2020-01-01,"CR04","CR03",32
"768",2020-01-01,"CR04","CR04",26544
"769",2020-01-01,"CR04","CR05",8
"770",2020-01-01,"CR04","CR06",864
"771",2020-01-01,"CR04","CR07",2
"772",2020-01-01,"CR04","CR09",20
"773",2020-01-01,"CR04","CR10",30586
"774",2020-01-01,"CR04","CR12",290
"775",2020-01-01,"CR04","CR13",8352
"776",2020-01-01,"CR04","CR14",864
"777",2020-01-01,"CR04","CR17",8628
"778",2020-01-01,"CR04","CR18",14
"779",2020-01-01,"CR04","CR35",23078
"780",2020-01-01,"CR04","CR36",6849
"781",2020-01-01,"CR05","CR04",6088
"782",2020-01-01,"CR05","CR05",9958
"783",2020-01-01,"CR05","CR06",386
"784",2020-01-01,"CR05","CR07",6
"785",2020-01-01,"CR05","CR09",348
"786",2020-01-01,"CR05","CR10",38
"787",2020-01-01,"CR05","CR12",42
"788",2020-01-01,"CR05","CR13",34602
"789",2020-01-01,"CR05","CR14",9122
"790",2020-01-01,"CR05","CR15",1110
"791",2020-01-01,"CR05","CR16",8
"792",2020-01-01,"CR05","CR17",34783
"793",2020-01-01,"CR05","CR18",12
"794",2020-01-01,"CR05","CR28",8354
"795",2020-01-01,"CR05","CR31",1222
"796",2020-01-01,"CR05","CR34",20
"797",2020-01-01,"CR05","CR35",1220
"798",2020-01-01,"CR05","CR36",43622
"799",2020-01-01,"CR06","CR01",38866
"800",2020-01-01,"CR06","CR03",32354
"801",2020-01-01,"CR06","CR04",4370
"802",2020-01-01,"CR06","CR05",14750
"803",2020-01-01,"CR06","CR06",24550
"804",2020-01-01,"CR06","CR07",60054
"805",2020-01-01,"CR06","CR08",6
"806",2020-01-01,"CR06","CR09",908
"807",2020-01-01,"CR06","CR10",22144
"808",2020-01-01,"CR06","CR11",9948
"809",2020-01-01,"CR06","CR12",11626
"810",2020-01-01,"CR06","CR13",37812
"811",2020-01-01,"CR06","CR14",12320
"812",2020-01-01,"CR06","CR15",700
"813",2020-01-01,"CR06","CR17",35309
"814",2020-01-01,"CR06","CR18",982
"815",2020-01-01,"CR06","CR33",14850
"816",2020-01-01,"CR06","CR34",14
"817",2020-01-01,"CR06","CR35",6226
"818",2020-01-01,"CR06","CR36",72600
"819",2020-01-01,"CR06","CR37",682
"820",2020-01-01,"CR07","CR01",14754
"821",2020-01-01,"CR07","CR02",4
"822",2020-01-01,"CR07","CR03",360
"823",2020-01-01,"CR07","CR04",970
"824",2020-01-01,"CR07","CR05",11214
"825",2020-01-01,"CR07","CR06",28010
"826",2020-01-01,"CR07","CR07",40086
"827",2020-01-01,"CR07","CR08",5484
"828",2020-01-01,"CR07","CR09",15538
"829",2020-01-01,"CR07","CR10",18814
"830",2020-01-01,"CR07","CR11",1653
"831",2020-01-01,"CR07","CR12",1853
"832",2020-01-01,"CR07","CR13",22832
"833",2020-01-01,"CR07","CR14",42564
"834",2020-01-01,"CR07","CR15",20502
"835",2020-01-01,"CR07","CR16",11895
"836",2020-01-01,"CR07","CR17",50042
"837",2020-01-01,"CR07","CR18",4
"838",2020-01-01,"CR07","CR34",4
"839",2020-01-01,"CR07","CR35",31939
"840",2020-01-01,"CR07","CR36",30527
"841",2020-01-01,"CR07","CR37",112
"842",2020-01-01,"CR07","CR38",80
"843",2020-01-01,"CR07","CR40",4480
"844",2020-01-01,"CR08","CR01",148902
"845",2020-01-01,"CR08","CR03",602
"846",2020-01-01,"CR08","CR05",4
"847",2020-01-01,"CR08","CR06",716
"848",2020-01-01,"CR08","CR07",25464
"849",2020-01-01,"CR08","CR08",50740
"850",2020-01-01,"CR08","CR09",8130
"851",2020-01-01,"CR08","CR10",16289
"852",2020-01-01,"CR08","CR11",974
"853",2020-01-01,"CR08","CR12",71206
"854",2020-01-01,"CR08","CR13",154267
"855",2020-01-01,"CR08","CR14",115675
"856",2020-01-01,"CR08","CR15",13764
"857",2020-01-01,"CR08","CR16",33495
"858",2020-01-01,"CR08","CR17",15103
"859",2020-01-01,"CR08","CR18",6
"860",2020-01-01,"CR08","CR23",4
"861",2020-01-01,"CR08","CR35",115388
"862",2020-01-01,"CR08","CR36",6
"863",2020-01-01,"CR08","CR40",2
"864",2020-01-01,"CR09","CR01",4
"865",2020-01-01,"CR09","CR03",24
"866",2020-01-01,"CR09","CR06",602
"867",2020-01-01,"CR09","CR07",5535
"868",2020-01-01,"CR09","CR08",11708
"869",2020-01-01,"CR09","CR09",15864
"870",2020-01-01,"CR09","CR10",17792
"871",2020-01-01,"CR09","CR11",8
"872",2020-01-01,"CR09","CR12",26788
"873",2020-01-01,"CR09","CR13",90385
"874",2020-01-01,"CR09","CR14",76086
"875",2020-01-01,"CR09","CR15",172
"876",2020-01-01,"CR09","CR17",24895
"877",2020-01-01,"CR09","CR23",8
"878",2020-01-01,"CR09","CR35",44402
"879",2020-01-01,"CR09","CR36",6442
"880",2020-01-01,"CR09","CR38",2600
"881",2020-01-01,"CR10","CR01",164178
"882",2020-01-01,"CR10","CR02",408
"883",2020-01-01,"CR10","CR03",898
"884",2020-01-01,"CR10","CR04",3986
"885",2020-01-01,"CR10","CR06",485
"886",2020-01-01,"CR10","CR07",25943
"887",2020-01-01,"CR10","CR08",54586
"888",2020-01-01,"CR10","CR09",63173
"889",2020-01-01,"CR10","CR10",485572
"890",2020-01-01,"CR10","CR11",41273
"891",2020-01-01,"CR10","CR12",148769
"892",2020-01-01,"CR10","CR13",339665
"893",2020-01-01,"CR10","CR14",269081
"894",2020-01-01,"CR10","CR15",43493
"895",2020-01-01,"CR10","CR16",18124
"896",2020-01-01,"CR10","CR17",136412
"897",2020-01-01,"CR10","CR18",98
"898",2020-01-01,"CR10","CR19",4
"899",2020-01-01,"CR10","CR22",4
"900",2020-01-01,"CR10","CR23",176
"901",2020-01-01,"CR10","CR26",4
"902",2020-01-01,"CR10","CR28",2
"903",2020-01-01,"CR10","CR29",6
"904",2020-01-01,"CR10","CR30",601
"905",2020-01-01,"CR10","CR32",8
"906",2020-01-01,"CR10","CR33",184
"907",2020-01-01,"CR10","CR34",8896
"908",2020-01-01,"CR10","CR35",404901
"909",2020-01-01,"CR10","CR36",56585
"910",2020-01-01,"CR10","CR37",5748
"911",2020-01-01,"CR10","CR38",19150
"912",2020-01-01,"CR10","CR39",8
"913",2020-01-01,"CR10","CR40",1854
"914",2020-01-01,"CR11","CR01",840
"915",2020-01-01,"CR11","CR03",4
"916",2020-01-01,"CR11","CR05",2
"917",2020-01-01,"CR11","CR06",6010
"918",2020-01-01,"CR11","CR08",752
"919",2020-01-01,"CR11","CR09",4229
"920",2020-01-01,"CR11","CR10",135227
"921",2020-01-01,"CR11","CR11",362458
"922",2020-01-01,"CR11","CR12",129079
"923",2020-01-01,"CR11","CR13",317712
"924",2020-01-01,"CR11","CR14",285158
"925",2020-01-01,"CR11","CR15",20552
"926",2020-01-01,"CR11","CR16",360
"927",2020-01-01,"CR11","CR17",63513
"928",2020-01-01,"CR11","CR27",4
"929",2020-01-01,"CR11","CR28",648
"930",2020-01-01,"CR11","CR33",720
"931",2020-01-01,"CR11","CR34",4
"932",2020-01-01,"CR11","CR35",136105
"933",2020-01-01,"CR11","CR36",64127
"934",2020-01-01,"CR11","CR40",25908
"935",2020-01-01,"CR12","CR01",16849
"936",2020-01-01,"CR12","CR04",4
"937",2020-01-01,"CR12","CR06",330
"938",2020-01-01,"CR12","CR07",9790
"939",2020-01-01,"CR12","CR08",157991
"940",2020-01-01,"CR12","CR09",14447
"941",2020-01-01,"CR12","CR10",234312
"942",2020-01-01,"CR12","CR11",164749
"943",2020-01-01,"CR12","CR12",1105232
"944",2020-01-01,"CR12","CR13",552682
"945",2020-01-01,"CR12","CR14",728189
"946",2020-01-01,"CR12","CR15",34800
"947",2020-01-01,"CR12","CR16",12244
"948",2020-01-01,"CR12","CR17",522054
"949",2020-01-01,"CR12","CR18",8398
"950",2020-01-01,"CR12","CR20",6
"951",2020-01-01,"CR12","CR22",10
"952",2020-01-01,"CR12","CR25",10512
"953",2020-01-01,"CR12","CR29",1300
"954",2020-01-01,"CR12","CR30",240
"955",2020-01-01,"CR12","CR32",6078
"956",2020-01-01,"CR12","CR33",966
"957",2020-01-01,"CR12","CR34",28694
"958",2020-01-01,"CR12","CR35",398312
"959",2020-01-01,"CR12","CR36",88015
"960",2020-01-01,"CR12","CR37",162
"961",2020-01-01,"CR12","CR38",17184
"962",2020-01-01,"CR12","CR39",4
"963",2020-01-01,"CR12",NA,8
"964",2020-01-01,"CR13","CR01",46764
"965",2020-01-01,"CR13","CR02",4
"966",2020-01-01,"CR13","CR03",4
"967",2020-01-01,"CR13","CR05",27215
"968",2020-01-01,"CR13","CR06",7312
"969",2020-01-01,"CR13","CR08",31449
"970",2020-01-01,"CR13","CR09",5898
"971",2020-01-01,"CR13","CR10",41116
"972",2020-01-01,"CR13","CR11",24520
"973",2020-01-01,"CR13","CR12",52607
"974",2020-01-01,"CR13","CR13",922487
"975",2020-01-01,"CR13","CR14",359566
"976",2020-01-01,"CR13","CR15",58971
"977",2020-01-01,"CR13","CR16",78178
"978",2020-01-01,"CR13","CR17",751300
"979",2020-01-01,"CR13","CR18",3078
"980",2020-01-01,"CR13","CR19",8
"981",2020-01-01,"CR13","CR23",10800
"982",2020-01-01,"CR13","CR25",9198
"983",2020-01-01,"CR13","CR26",6
"984",2020-01-01,"CR13","CR27",4
"985",2020-01-01,"CR13","CR28",11830
"986",2020-01-01,"CR13","CR29",10140
"987",2020-01-01,"CR13","CR30",1225
"988",2020-01-01,"CR13","CR33",31164
"989",2020-01-01,"CR13","CR34",3580
"990",2020-01-01,"CR13","CR35",208810
"991",2020-01-01,"CR13","CR36",61364
"992",2020-01-01,"CR13","CR37",1346
"993",2020-01-01,"CR13","CR38",11986
"994",2020-01-01,"CR13","CR39",6
"995",2020-01-01,"CR13","CR40",10048
"996",2020-01-01,"CR14","CR01",39606
"997",2020-01-01,"CR14","CR04",6
"998",2020-01-01,"CR14","CR06",4
"999",2020-01-01,"CR14","CR07",10
"1000",2020-01-01,"CR14","CR08",12948
"1001",2020-01-01,"CR14","CR09",8544
"1002",2020-01-01,"CR14","CR10",71415
"1003",2020-01-01,"CR14","CR11",128799
"1004",2020-01-01,"CR14","CR12",464122
"1005",2020-01-01,"CR14","CR13",679658
"1006",2020-01-01,"CR14","CR14",2139995
"1007",2020-01-01,"CR14","CR15",115482
"1008",2020-01-01,"CR14","CR16",2774
"1009",2020-01-01,"CR14","CR17",244178
"1010",2020-01-01,"CR14","CR18",2
"1011",2020-01-01,"CR14","CR23",12
"1012",2020-01-01,"CR14","CR28",7330
"1013",2020-01-01,"CR14","CR29",2612
"1014",2020-01-01,"CR14","CR30",518
"1015",2020-01-01,"CR14","CR32",14226
"1016",2020-01-01,"CR14","CR33",2608
"1017",2020-01-01,"CR14","CR34",1968
"1018",2020-01-01,"CR14","CR35",824244
"1019",2020-01-01,"CR14","CR36",74289
"1020",2020-01-01,"CR14","CR37",59470
"1021",2020-01-01,"CR14","CR38",12856
"1022",2020-01-01,"CR14","CR39",4
"1023",2020-01-01,"CR14","CR40",54041
"1024",2020-01-01,"CR15","CR01",16718
"1025",2020-01-01,"CR15","CR09",2950
"1026",2020-01-01,"CR15","CR10",53260
"1027",2020-01-01,"CR15","CR11",1066
"1028",2020-01-01,"CR15","CR12",36357
"1029",2020-01-01,"CR15","CR13",101223
"1030",2020-01-01,"CR15","CR14",256625
"1031",2020-01-01,"CR15","CR15",123798
"1032",2020-01-01,"CR15","CR16",84985
"1033",2020-01-01,"CR15","CR17",93139
"1034",2020-01-01,"CR15","CR20",4
"1035",2020-01-01,"CR15","CR33",13712
"1036",2020-01-01,"CR15","CR34",40390
"1037",2020-01-01,"CR15","CR35",184382
"1038",2020-01-01,"CR15","CR36",106003
"1039",2020-01-01,"CR15","CR37",8098
"1040",2020-01-01,"CR15","CR38",10232
"1041",2020-01-01,"CR15","CR39",14
"1042",2020-01-01,"CR15","CR40",14510
"1043",2020-01-01,"CR16","CR03",14
"1044",2020-01-01,"CR16","CR07",2
"1045",2020-01-01,"CR16","CR10",1143
"1046",2020-01-01,"CR16","CR11",11732
"1047",2020-01-01,"CR16","CR12",182
"1048",2020-01-01,"CR16","CR13",84720
"1049",2020-01-01,"CR16","CR14",108883
"1050",2020-01-01,"CR16","CR15",68785
"1051",2020-01-01,"CR16","CR16",27206
"1052",2020-01-01,"CR16","CR17",158102
"1053",2020-01-01,"CR16","CR20",4
"1054",2020-01-01,"CR16","CR23",14
"1055",2020-01-01,"CR16","CR28",18138
"1056",2020-01-01,"CR16","CR29",672
"1057",2020-01-01,"CR16","CR30",13224
"1058",2020-01-01,"CR16","CR32",6
"1059",2020-01-01,"CR16","CR33",25994
"1060",2020-01-01,"CR16","CR34",524
"1061",2020-01-01,"CR16","CR35",294424
"1062",2020-01-01,"CR16","CR36",28893
"1063",2020-01-01,"CR16","CR37",576
"1064",2020-01-01,"CR16","CR38",1950
"1065",2020-01-01,"CR16","CR39",8
"1066",2020-01-01,"CR16","CR40",2838
"1067",2020-01-01,"CR17","CR01",64840
"1068",2020-01-01,"CR17","CR03",10
"1069",2020-01-01,"CR17","CR04",4
"1070",2020-01-01,"CR17","CR05",4
"1071",2020-01-01,"CR17","CR07",270
"1072",2020-01-01,"CR17","CR08",351
"1073",2020-01-01,"CR17","CR09",400
"1074",2020-01-01,"CR17","CR10",20494
"1075",2020-01-01,"CR17","CR11",9520
"1076",2020-01-01,"CR17","CR12",25036
"1077",2020-01-01,"CR17","CR13",217852
"1078",2020-01-01,"CR17","CR14",118832
"1079",2020-01-01,"CR17","CR15",23921
"1080",2020-01-01,"CR17","CR16",17040
"1081",2020-01-01,"CR17","CR17",505866
"1082",2020-01-01,"CR17","CR22",4
"1083",2020-01-01,"CR17","CR23",8
"1084",2020-01-01,"CR17","CR24",14
"1085",2020-01-01,"CR17","CR25",778
"1086",2020-01-01,"CR17","CR26",8
"1087",2020-01-01,"CR17","CR28",18070
"1088",2020-01-01,"CR17","CR29",16
"1089",2020-01-01,"CR17","CR30",12847
"1090",2020-01-01,"CR17","CR32",192
"1091",2020-01-01,"CR17","CR33",2956
"1092",2020-01-01,"CR17","CR34",9468
"1093",2020-01-01,"CR17","CR35",96990
"1094",2020-01-01,"CR17","CR36",43196
"1095",2020-01-01,"CR17","CR37",962
"1096",2020-01-01,"CR17","CR38",1816
"1097",2020-01-01,"CR17","CR40",29760
"1098",2020-01-01,"CR18","CR05",5924
"1099",2020-01-01,"CR18","CR06",260
"1100",2020-01-01,"CR18","CR10",2148
"1101",2020-01-01,"CR18","CR12",1718
"1102",2020-01-01,"CR18","CR13",50508
"1103",2020-01-01,"CR18","CR14",9464
"1104",2020-01-01,"CR18","CR17",15565
"1105",2020-01-01,"CR18","CR18",10652
"1106",2020-01-01,"CR18","CR19",102
"1107",2020-01-01,"CR18","CR23",187
"1108",2020-01-01,"CR18","CR27",6
"1109",2020-01-01,"CR18","CR37",432
"1110",2020-01-01,"CR18","CR40",2304
"1111",2020-01-01,"CR19","CR13",17066
"1112",2020-01-01,"CR19","CR14",52
"1113",2020-01-01,"CR19","CR17",926
"1114",2020-01-01,"CR19","CR18",4
"1115",2020-01-01,"CR19","CR19",100
"1116",2020-01-01,"CR19","CR35",34
"1117",2020-01-01,"CR20","CR13",12
"1118",2020-01-01,"CR20","CR15",62
"1119",2020-01-01,"CR20","CR18",6
"1120",2020-01-01,"CR20","CR19",30
"1121",2020-01-01,"CR20","CR20",22
"1122",2020-01-01,"CR20","CR22",4
"1123",2020-01-01,"CR21","CR18",4
"1124",2020-01-01,"CR21","CR19",4
"1125",2020-01-01,"CR22","CR19",6
"1126",2020-01-01,"CR23","CR13",6830
"1127",2020-01-01,"CR23","CR14",1756
"1128",2020-01-01,"CR23","CR15",1346
"1129",2020-01-01,"CR23","CR17",13616
"1130",2020-01-01,"CR23","CR18",888
"1131",2020-01-01,"CR23","CR19",369
"1132",2020-01-01,"CR23","CR20",22
"1133",2020-01-01,"CR23","CR23",12
"1134",2020-01-01,"CR23","CR24",16
"1135",2020-01-01,"CR23","CR25",4
"1136",2020-01-01,"CR23","CR28",502
"1137",2020-01-01,"CR23","CR33",4
"1138",2020-01-01,"CR23","CR36",1748
"1139",2020-01-01,"CR24","CR10",2
"1140",2020-01-01,"CR24","CR12",4
"1141",2020-01-01,"CR24","CR13",14
"1142",2020-01-01,"CR24","CR15",74
"1143",2020-01-01,"CR24","CR17",22
"1144",2020-01-01,"CR24","CR18",2
"1145",2020-01-01,"CR24","CR23",16
"1146",2020-01-01,"CR24","CR36",2
"1147",2020-01-01,"CR25","CR01",4
"1148",2020-01-01,"CR25","CR13",25040
"1149",2020-01-01,"CR25","CR14",120
"1150",2020-01-01,"CR25","CR17",20571
"1151",2020-01-01,"CR25","CR25",778
"1152",2020-01-01,"CR25","CR27",2
"1153",2020-01-01,"CR25","CR28",4
"1154",2020-01-01,"CR25","CR35",14938
"1155",2020-01-01,"CR26","CR14",2
"1156",2020-01-01,"CR26","CR16",8
"1157",2020-01-01,"CR26","CR17",38
"1158",2020-01-01,"CR26","CR24",8
"1159",2020-01-01,"CR26","CR26",14
"1160",2020-01-01,"CR26","CR28",4
"1161",2020-01-01,"CR26","CR29",6
"1162",2020-01-01,"CR26","CR32",2
"1163",2020-01-01,"CR27","CR33",6
"1164",2020-01-01,"CR28","CR08",4
"1165",2020-01-01,"CR28","CR10",440
"1166",2020-01-01,"CR28","CR12",4616
"1167",2020-01-01,"CR28","CR13",31419
"1168",2020-01-01,"CR28","CR14",11936
"1169",2020-01-01,"CR28","CR15",8828
"1170",2020-01-01,"CR28","CR16",1224
"1171",2020-01-01,"CR28","CR17",58672
"1172",2020-01-01,"CR28","CR23",4
"1173",2020-01-01,"CR28","CR25",16164
"1174",2020-01-01,"CR28","CR26",4
"1175",2020-01-01,"CR28","CR28",7426
"1176",2020-01-01,"CR28","CR29",4
"1177",2020-01-01,"CR28","CR30",1122
"1178",2020-01-01,"CR28","CR33",28308
"1179",2020-01-01,"CR28","CR35",21792
"1180",2020-01-01,"CR28","CR36",5457
"1181",2020-01-01,"CR28","CR38",820
"1182",2020-01-01,"CR28","CR39",4
"1183",2020-01-01,"CR29","CR03",4
"1184",2020-01-01,"CR29","CR07",2
"1185",2020-01-01,"CR29","CR11",4
"1186",2020-01-01,"CR29","CR13",188
"1187",2020-01-01,"CR29","CR14",2
"1188",2020-01-01,"CR29","CR15",34
"1189",2020-01-01,"CR29","CR16",8
"1190",2020-01-01,"CR29","CR17",241
"1191",2020-01-01,"CR29","CR18",8
"1192",2020-01-01,"CR29","CR23",4
"1193",2020-01-01,"CR29","CR28",6456
"1194",2020-01-01,"CR29","CR29",144
"1195",2020-01-01,"CR29","CR30",2
"1196",2020-01-01,"CR29","CR31",12
"1197",2020-01-01,"CR29","CR32",186
"1198",2020-01-01,"CR29","CR33",188
"1199",2020-01-01,"CR29","CR34",14
"1200",2020-01-01,"CR29","CR35",29703
"1201",2020-01-01,"CR29","CR36",79633
"1202",2020-01-01,"CR30","CR10",516
"1203",2020-01-01,"CR30","CR11",80292
"1204",2020-01-01,"CR30","CR13",1484
"1205",2020-01-01,"CR30","CR14",9815
"1206",2020-01-01,"CR30","CR15",3391
"1207",2020-01-01,"CR30","CR16",4
"1208",2020-01-01,"CR30","CR17",30024
"1209",2020-01-01,"CR30","CR28",2010
"1210",2020-01-01,"CR30","CR29",6
"1211",2020-01-01,"CR30","CR30",2621
"1212",2020-01-01,"CR30","CR32",7275
"1213",2020-01-01,"CR30","CR33",8273
"1214",2020-01-01,"CR30","CR34",46
"1215",2020-01-01,"CR30","CR35",10006
"1216",2020-01-01,"CR30","CR36",7292
"1217",2020-01-01,"CR30","CR38",454
"1218",2020-01-01,"CR31","CR13",197
"1219",2020-01-01,"CR31","CR17",19510
"1220",2020-01-01,"CR31","CR31",10585
"1221",2020-01-01,"CR31","CR35",21310
"1222",2020-01-01,"CR31","CR36",48328
"1223",2020-01-01,"CR31","CR38",14
"1224",2020-01-01,"CR32","CR02",4
"1225",2020-01-01,"CR32","CR08",2
"1226",2020-01-01,"CR32","CR10",720
"1227",2020-01-01,"CR32","CR12",43584
"1228",2020-01-01,"CR32","CR13",1214
"1229",2020-01-01,"CR32","CR14",45324
"1230",2020-01-01,"CR32","CR15",4
"1231",2020-01-01,"CR32","CR17",10156
"1232",2020-01-01,"CR32","CR27",4
"1233",2020-01-01,"CR32","CR29",4
"1234",2020-01-01,"CR32","CR31",64
"1235",2020-01-01,"CR32","CR32",13616
"1236",2020-01-01,"CR32","CR33",51688
"1237",2020-01-01,"CR32","CR34",6916
"1238",2020-01-01,"CR32","CR35",154800
"1239",2020-01-01,"CR32","CR36",74356
"1240",2020-01-01,"CR33","CR11",900
"1241",2020-01-01,"CR33","CR12",762
"1242",2020-01-01,"CR33","CR13",93308
"1243",2020-01-01,"CR33","CR14",88736
"1244",2020-01-01,"CR33","CR15",6249
"1245",2020-01-01,"CR33","CR16",8702
"1246",2020-01-01,"CR33","CR17",348321
"1247",2020-01-01,"CR33","CR20",2
"1248",2020-01-01,"CR33","CR26",6
"1249",2020-01-01,"CR33","CR29",161
"1250",2020-01-01,"CR33","CR30",1065
"1251",2020-01-01,"CR33","CR32",29630
"1252",2020-01-01,"CR33","CR33",437232
"1253",2020-01-01,"CR33","CR34",92226
"1254",2020-01-01,"CR33","CR35",622629
"1255",2020-01-01,"CR33","CR36",217880
"1256",2020-01-01,"CR33","CR37",37030
"1257",2020-01-01,"CR33","CR38",49096
"1258",2020-01-01,"CR34","CR04",4
"1259",2020-01-01,"CR34","CR07",1142
"1260",2020-01-01,"CR34","CR08",1368
"1261",2020-01-01,"CR34","CR09",5784
"1262",2020-01-01,"CR34","CR10",60
"1263",2020-01-01,"CR34","CR11",3097
"1264",2020-01-01,"CR34","CR12",13854
"1265",2020-01-01,"CR34","CR13",92523
"1266",2020-01-01,"CR34","CR14",159479
"1267",2020-01-01,"CR34","CR15",7299
"1268",2020-01-01,"CR34","CR17",184406
"1269",2020-01-01,"CR34","CR18",4
"1270",2020-01-01,"CR34","CR24",20
"1271",2020-01-01,"CR34","CR28",280
"1272",2020-01-01,"CR34","CR30",184
"1273",2020-01-01,"CR34","CR31",4
"1274",2020-01-01,"CR34","CR32",5072
"1275",2020-01-01,"CR34","CR33",137215
"1276",2020-01-01,"CR34","CR34",696142
"1277",2020-01-01,"CR34","CR35",747494
"1278",2020-01-01,"CR34","CR36",803314
